45.483,28.033,26.84,26.142
45.062,28.714,28.301,27.432
45.1,24.367,26.922,25.279
45.15,26.817,27.217,26.602
45.167,29.733,29.348,27.567
44.633,22.633,26.831,26.053
44.503,26.102,27.248,26.703
44.571,26.085,28.167,27.027
44.318,23.889,27.034,26.104
44.2,27.35,27.63,26.808
44.1,24.983,26.865,25.832
44.217,28.65,28.861,27.667
44.362,28.488,27.659,26.98
43.983,22.85,27.667,26.261
43.15,24.7,27.788,25.859
43.567,26.5,28.117,27.097
43.232,27.825,28.553,27.386
42.833,23.667,18.748,17.082
42.695,23.406,26.843,23.588
42.183,23.583,11.167,9.952
42.068,24.851,26.819,25.499
42.667,26.333,27.628,26.39
42.57,27.515,28.712,27.55
41.55,23.267,26.272,25.165
41.65,25.383,28.746,25.835
46.75,10.533,19.642,18.683
46.46,11.326,26.271,25.224
46.3,11.783,16.887,15.398
46.15,11.033,15.885,14.628
46.733,12.217,20.51,19.925
46.032,12.596,28.967,27.622
46.017,12.617,27.805,26.878
46.5,13.583,25.305,22.998
45.979,13.049,29.067,27.821
45.201,7.65,26.828,26.176
45.033,7.733,25.958,24.824
45.53,8.669,27.472,27.02
45.631,8.728,25.349,25.019
45.674,9.704,26.769,26.095
45.445,9.277,29.129,27.584
44.913,9.723,29.284,27.962
45.432,10.268,29.567,28.415
45.396,10.889,30.029,28.78
45.685,12.083,29.272,28.146
45.648,12.194,29.381,28.352
45.505,12.352,28.454,28.001
45.828,13.472,28.848,27.946
45.65,13.75,29.886,28.223
44.383,7.817,28.246,26.798
44.25,7.8,26.491,25.201
44.633,8.933,25.299,23.788
44.412,8.842,29.192,27.702
44.051,8.127,27.307,26.845
44.433,9.933,21.602,21.082
44.083,9.983,28.677,27.382
44.2,10.7,18.37,15.458
44.833,11.617,30.673,29.513
44.535,11.289,26.675,26.581
44.45,12.3,30.731,30.488
44.195,12.07,27.457,26.791
44.224,12.307,30.731,29.501
44.02,12.612,30.807,29.629
43.95,8.167,28.884,27.268
43.684,10.393,29.372,28.014
42.383,11.167,26.751,25.224
43.81,11.205,28.595,27.035
43.517,12.733,26.038,24.366
43.096,12.513,25.37,24.955
43.616,13.362,28.292,27.526
42.76,11.072,30.966,29.149
42.43,12.064,28.997,26.829
42.467,12.983,18.053,17.188
42.417,12.85,25.809,24.54
42.432,14.181,28.869,28.204
41.99,12.741,28.275,27.391
41.952,12.499,29.922,27.728
41.799,12.595,28.208,27.457
41.804,12.251,27.769,27.542
41.542,12.909,30.565,29.11
41.633,13.3,28.126,27.02
41.659,12.445,29.007,28.483
41.567,14.65,25.354,23.583
41.061,14.082,32.833,31.226
41.541,15.718,29.612,28.791
41.05,15.233,23.37,21.866
41.133,16.767,28.51,27.953
40.917,12.95,29.916,28.557
40.85,14.3,29.966,28.817
40.017,15.283,29.972,28.947
40.768,16.933,28.465,26.739
40.658,17.947,30.973,29.759
40.518,17.403,27.874,27.407
40.433,16.883,33.025,31.01
40.239,18.133,30.413,29.14
39.333,16.4,21.004,19.091
38.997,17.08,27.72,26.827
39.817,18.35,30.14,28.684
38.905,16.242,30.467,28.684
38.7,13.183,30.384,29.03
38.176,13.091,29.133,28.849
38.2,15.55,32.68,30.163
38.071,15.652,32.233,30.73
37.911,12.488,31.4,29.996
37.083,14.217,31.95,29.66
37.4,14.917,30.87,29.065
37.467,15.066,29.773,28.815
36.817,11.969,32.939,30.497
36.683,15.133,30.604,28.938
35.498,12.618,32.111,30.316
40.567,8.167,29.368,27.988
40.899,9.518,29.392,28.863
39.75,8.467,30.893,29.72
39.354,8.972,30.572,28.978
39.933,9.717,30.983,29.566
39.251,9.054,32.467,29.216
39.1,9.517,30.834,29.882
35.857,14.478,29.609,28.052
40.446,21.282,23.108,22.241
40.52,22.971,28.618,27.254
40.856,25.956,27.83,26.558
39.602,19.912,30.591,29.776
38.925,20.765,28.574,27.93
39.65,22.466,28.298,26.192
39.917,25.236,27.154,26.63
39.057,26.598,28.602,28.188
38.883,22.433,27.154,26.063
37.921,21.293,28.056,27.276
38.968,24.487,28.484,27.062
38.12,20.5,29.269,28.834
38.151,21.426,29.763,27.912
37.531,22.404,24.481,22.668
37.882,23.735,27.496,26.971
38.064,23.556,26.17,25.817
37.69,26.912,30.185,29.125
37.068,22.026,27.54,27.063
37.1,25.367,27.155,25.669
36.833,21.7,27.258,26.918
36.733,24.433,28.022,26.247
36.793,27.092,27.354,26.45
36.274,23.017,29.194,27.064
35.532,24.15,30.042,27.227
36.405,28.086,28.713,27.2
35.34,25.18,28.967,27.272
41.45,31.8,27.396,26.145
41.983,33.783,27.177,26.637
42.033,35.167,28.637,27.481
40.995,39.79,27.5,26.306
41.667,26.567,27.529,26.002
40.983,27.55,29.851,28.183
40.977,28.821,28.215,27.215
40.667,29.833,30.322,28.238
40.733,31.6,24.937,23.884
40.829,35.522,25.176,24.097
40.55,34.95,23.03,22.676
39.814,36.903,22.709,20.813
39.71,39.527,23.972,22.625
39.957,41.17,19.963,19.142
40.138,26.427,28.287,27.492
40.318,27.978,27.447,25.855
40.183,29.067,27.371,26.213
39.784,30.582,25.416,23.992
40.128,32.995,22.318,21.455
39.95,32.689,24.284,22.846
39.619,27.926,26.382,25.455
38.468,43.332,22.502,22.022
38.809,27.834,28.21,26.682
38.683,29.4,22.256,21.544
38.726,30.601,22.089,21.301
38.77,35.495,22.824,21.75
38.435,38.091,25.195,24.637
38.607,39.291,22.623,21.889
38.513,27.01,29.57,27.147
38.292,27.157,27.132,25.932
37.85,27.85,28.382,27.484
37.783,29.083,26.065,24.92
37.785,30.582,24.204,22.955
37.979,32.562,22.126,21.277
36.947,37.479,28.907,26.033
37.14,27.67,30.449,27.946
37.217,28.367,27.299,24.513
36.899,30.8,30.284,29.268
36.383,33.933,30.442,29.265
37,35.417,29.511,28.809
36.982,35.28,29.889,29.023
36.573,36.154,30.266,29.084
34.718,32.486,29.962,29.112
34.59,32.988,29.959,28.713
34.875,33.625,29.484,28.785
79.483,76.983,6.1889,4.8141
79.55,90.567,6.6458,5.6179
77.717,104.3,9.3166,8.5394
73.333,70.05,19.634,17.388
73.5,80.4,18.106,16.281
72.367,52.7,18.541,16.707
71.983,102.47,23.421,21.474
76,137.87,13.514,12.212
71.698,128.9,21.343,19.897
70.133,113.97,27.869,23.641
70.683,127.4,23.364,21.318
70.767,136.22,24.104,21.455
70.617,147.88,21.457,20.32
70.983,178.65,11.674,10.087
69.2,35.117,22.855,20.528
68.782,32.751,21.857,20.659
68,35.033,22.492,20.805
68.65,43.3,21.611,18.99
67.15,32.35,22.773,20.446
67.35,37.05,22.847,20.822
67.883,44.15,22.392,20.811
67.8,46.667,17.72,16.529
66.683,34.35,21.812,20.43
66.183,39.533,22.274,18.492
65.217,31.167,25.102,21.634
65.2,36.817,21.379,19.818
64.6,40.717,26.814,23.974
64.7,43.383,26.039,23.497
64.75,47.65,24.861,23.56
63.833,30.817,24.055,21.828
63.767,34.283,23.39,22.463
63.9,38.117,25.492,23.465
63.583,45.633,24.075,22.97
62.917,34.433,25.004,23.402
62.1,42.9,24.999,23.25
61.717,30.717,25.013,23.514
61.817,34.267,25.475,23.137
61.8,36.583,25.686,24.687
61.017,36.45,25.129,23.959
61.5,38.933,25.837,23.642
61.083,42.067,25.066,23.621
61.233,46.717,24.941,24.156
60.717,28.733,25,23.403
60.017,37.75,28.389,25.052
60.467,40.2,25.417,23.283
60.367,49.65,27.246,23.986
69.75,61.7,23.468,20.834
69.717,66.8,20.759,19.936
67.633,53.033,24.057,23.037
67.033,59.4,24.447,22.492
67.483,64.017,25.333,22.092
67.467,78.733,24.222,22.044
67.467,86.567,23.808,22.425
66.533,66.667,24.531,23.098
66.883,93.467,20.673,19.917
65.433,52.267,25.429,23.369
65.967,56.917,24.198,22.668
65.133,57.133,23.937,23.426
65.483,64.717,26.76,24
65.783,87.933,23.43,22.213
64.917,77.817,25.069,22.83
63.55,53.817,24.99,23.377
63.65,62.1,25.38,23.632
63.933,65.05,24.76,23.774
63.15,87.95,23.92,22.701
62.983,50.9,26.07,23.621
62.7,56.2,24.246,23.003
62.433,60.867,24.579,23.432
62.45,66.05,24.458,23.304
61.683,53.683,27.458,24.715
61.647,50.845,26.22,23.855
61.344,73.402,24.852,23.136
61.6,90.017,24.771,23.279
61.667,96.367,23.527,22.201
60.283,54.35,23.942,22.71
60.4,56.517,25.447,23.455
60.683,60.45,25.569,23.84
60.317,64.217,25.688,23.726
61.028,69.086,25.625,24.191
60.433,77.867,28.068,24.161
60.35,84.083,26.228,23.558
61.033,89.633,24.316,23.191
60.35,88.367,27.333,24.691
68.5,112.43,21.674,21.135
68.733,124,25.417,22.927
67.567,133.4,23.35,21.903
66.25,114.28,24.134,22.247
66.767,123.4,23.495,22.43
64.267,100.23,22.084,21.377
63.283,118.33,25.185,23.97
63.767,121.62,24.226,23.162
63.967,127.47,26.406,23.345
63.517,129.48,25.548,23.283
63.95,135.87,24.537,21.59
63.25,143.15,20.501,19.522
63.033,112.48,22.803,21.171
62.15,117.65,25.183,23.875
62.033,132.6,25.574,23.61
61.267,108.02,24.198,22.525
61.483,129.15,25.89,23.643
60.333,102.27,23.011,22.115
60.717,114.88,24.831,23.515
60.367,120.42,25.895,23.617
60.817,125.32,25.27,24.731
62.017,129.72,24.729,23.76
60.9,131.98,26.437,24.721
60.383,134.45,25.803,22.916
60.083,142.33,23.366,21.528
68.75,161.28,24.093,21.472
67.25,167.97,21.849,19.35
66.35,-179.12,18.941,16.824
66.15,-169.83,16.935,14.37
65.733,150.9,25.405,23.533
64.217,164.23,21.382,19.674
64.683,170.42,23.022,20.95
64.735,177.74,20.718,18.625
64.378,-173.24,16.319,14.984
62.917,152.42,24.958,22.381
62.433,166.08,20.93,18.833
59.911,150.72,21.725,19.668
59.413,24.833,24.965,23.258
59.517,26.55,25.177,23.376
58.917,28.117,24.749,23.719
59.367,28.6,25.16,23.839
59.8,30.263,25.764,24.047
59.65,33.55,24.809,23.979
58.917,22.067,24.757,22.874
58.817,25.417,25.78,23.252
59.133,26.233,24.735,23.017
58.567,29.8,25.939,24.128
58.417,24.467,25.8,23.955
58.307,26.69,24.781,23.783
57.783,26.033,25.773,23.76
57.817,28.333,25.903,24.362
58.017,31.317,26.64,25.321
57.9,34.03,24.71,23.406
57.75,22.6,23.915,22.532
57.133,33.117,25.075,23.677
56.518,21.097,27.31,24.252
56.683,22.5,25.19,23.245
56.917,23.967,25.894,24.238
55.733,21.083,25.712,24.381
55.617,22.233,26.179,24.117
56.2,24.767,27.357,24.364
55.867,26.617,25.852,23.656
55.817,27.95,25.042,23.358
54.883,23.833,25.611,24.126
55.517,25.583,24.451,23.872
55.05,26.317,24.089,23.01
54.883,28.7,25.509,23.39
55.127,30.35,24.768,23.505
55.167,34.4,24.256,23.302
54.89,20.593,27.013,24.851
54.634,25.286,27.172,24.127
54.5,30.417,25.865,23.272
54.75,32.067,25.336,23.128
53.85,25.317,25.371,23.686
53.864,27.54,24.466,23.43
53.95,30.067,26.313,23.728
53.933,32.833,25.767,23.377
53.35,32.067,24.71,23.637
53.214,34.176,24.458,23.439
53.117,26,24.591,23.459
53.033,27.55,24.708,23.87
53.217,29.183,24.055,23.275
52.583,33.767,26.954,24.341
59.233,39.867,26.479,24.476
59.967,42.767,25.274,23.907
59.533,45.467,24.896,24.26
59.85,48.283,26.559,23.407
59.267,38.017,26.15,24.396
58.65,49.617,24.379,23.234
58.1,38.683,25.905,24.3
58.483,41.533,25.797,24.643
58.35,43.383,24.732,23.732
58.367,45.533,25.811,24.037
57.2,39.417,26.011,24.631
57.333,43.117,27.488,24.514
57.133,45.167,25.403,24.266
57.667,46.633,24.517,23.333
57.55,49.95,25.126,23.556
56.883,35.867,25.312,23.877
56.333,46.583,26.481,24.314
55.973,37.415,24.741,23.572
55.592,37.261,23.552,23.086
56.117,40.35,27.39,25.33
55.606,49.279,26.878,24.179
55.75,37.95,25.544,24.204
54.95,41.767,25.458,24.205
55.033,44.5,24.284,23.257
54.817,46.583,24.104,23.677
54.1,35.35,24.229,23.115
54.233,37.617,27.1,23.848
54.617,39.717,25.833,23.91
54.317,48.333,25.38,24.308
53.483,42.633,26.585,25.452
52.933,36,24.089,23.5
52.633,38.517,25.286,23.894
52.8,41.333,24.814,24.281
53.133,45.017,25.969,24.386
53.183,48.4,24.079,23.505
59.35,52.25,23.9,23.331
59.433,62.333,23.405,23.106
59.6,69.283,24.956,24.065
58.983,54.65,25.763,23.616
58.867,60.783,25.532,24.02
58.133,52.583,25.25,23.625
58.083,54.683,26.554,24.245
57.915,56.021,25.985,24.328
57.883,60.067,25.142,23.267
58.05,63.683,25.263,24.522
58.15,68.25,24.416,23.631
57.083,54.75,27.779,23.961
57.717,55.383,26.36,24.401
57.35,58.217,25.343,23.49
57.117,65.433,25.586,23.98
57.683,71.183,27.11,24.272
57.517,72.4,25.238,24.093
56.833,53.45,26.403,23.841
56.5,56.133,24.685,23.616
56.65,57.783,27.049,23.408
56.743,60.803,25.406,23.995
56.85,62.717,24.524,23.76
56.683,66.35,25.722,24.511
56.817,70.617,24.837,23.968
56.933,72.667,25.002,23.76
56.9,74.383,24.782,23.675
55.767,52.067,25.201,23.858
55.7,57.9,22.861,22.113
56.083,60.3,22.41,21.76
56.067,63.65,24.898,24.018
56.1,69.433,24.759,23.632
55.867,72.2,24.105,23.24
55.567,71.367,23.948,23.148
56.1,74.633,24.443,23.678
55.183,53.8,25.259,23.833
55.417,55.533,24.532,23.974
55.306,61.503,25.493,23.626
55.233,63.317,26.033,24.971
55.467,65.4,26.047,24.307
55.25,67.3,26.183,23.611
54.833,69.15,26.314,24.511
54.9,71.25,23.828,23.063
55.033,74.583,24.272,23.495
54.967,73.311,24.426,23.771
54.617,52.8,23.505,22.622
54.558,55.874,27.563,24.809
54.083,61.617,23.289,22.876
54.467,64.867,27.072,25.863
54.367,66.967,24.599,23.367
54.367,71.75,24.114,22.981
54.633,72.433,23.813,23.17
54.2,72.967,24.741,23.303
54.167,74.8,26.608,23.339
53.583,56,24.875,23.566
53.35,59.083,24.614,23.027
53.317,65.55,25.7,23.169
53.283,69.383,24.258,22.876
52.817,52.217,28.202,24.488
53.217,63.617,26.828,24.814
52.817,66.967,25.065,23.236
52.533,68.75,22.472,21.783
52.95,70.217,23.25,21.684
59.85,81.95,25.493,23.659
59.217,78.233,25.074,23.849
59.05,80.833,25.271,24.046
57.8,77.217,25.592,24.455
58.317,82.95,26.249,24.008
58.45,89.467,25.423,24.272
58.45,92.15,24.614,23.649
58.383,97.45,24.375,23.097
57.533,79.367,25.566,23.447
57,82.067,24.163,23.389
57.067,86.217,25.518,24.333
56.6,76.567,27.495,24.747
56.35,78.35,24.409,23.782
56.5,84.917,25.853,23.603
56.9,93.133,24.853,22.963
56.85,95.217,25.947,23.472
55.85,80.033,24.4,23.459
56.183,87.683,26.633,24.752
56.217,89.55,24.567,22.616
55.75,88.317,25.757,23.713
56.1,91.667,24.626,22.864
56.2,95.633,24.941,23.674
55.95,98,25.268,23.349
55.3,76.75,25.561,23.332
55.2,75.967,25.106,23.172
55.333,78.367,25.491,23.386
55.1,80.967,25.642,23.15
55.3,82.75,24.725,23.982
55.013,82.651,25.029,23.83
55.233,84.4,24.516,23.492
55.27,86.107,24.71,23.214
55.3,89.817,23.894,22.24
55.217,87.65,22.703,21.029
55.25,94.883,25.571,23.408
54.883,99.033,24.751,22.79
54.367,77.283,25.119,23.623
54.7,78.667,24.625,23.486
54.333,80.467,24.403,23.043
54.367,81.883,24.474,23.033
54.333,84.217,26.087,23.754
54.333,89.283,22.859,20.311
54.367,92.133,24.897,23.454
54.217,96.967,20.69,19.732
53.35,75.45,24.135,23.43
53.967,79.233,24.65,23.633
53.733,78.017,25.195,23.505
53.817,81.267,25.599,24.069
53.267,80.767,24.686,23.73
53.364,83.539,28.722,24.277
53.733,87.183,25.48,23.543
53.717,90.367,23.968,21.229
53.3,92.417,25.753,23.805
52.967,78.65,25.816,23.504
53.067,82.3,25.022,23.552
52.517,82.767,26.818,24.158
52.667,84.917,26.325,24.821
52.8,89.917,23.715,22.392
59.45,112.58,24.535,23.589
58.317,112.87,27.787,24.304
57.767,108.07,26.351,24.226
56.371,101.7,24.288,22.597
56.05,105.83,23.771,22.949
56.317,107.62,23.86,22.504
56.9,118.27,24.112,20.722
56.583,121.48,23.952,22.699
56.833,124.87,21.349,20.328
55.783,109.55,23.224,20.802
55.467,113.62,19.763,18.61
55.967,124.88,22.833,20.187
55.183,124.67,23.867,22.411
54.6,100.63,24.268,21.545
54.8,105.17,23.452,22.726
54.483,113.58,22.974,20.601
53.933,102.05,24.863,22.43
54,103.07,23.769,22.547
53.967,105.9,27.083,23.377
53.1,105.53,23.002,21.068
53.417,109.02,22.956,21.715
53.2,112.78,21.784,20.245
53.533,115.62,23.293,20.834
53.75,119.73,25.675,22.199
53.467,122.4,27.512,24.365
53.467,123.9,26.444,24.971
52.967,101.98,24.526,22.23
52.268,104.39,24.98,22.383
52.983,108.28,22.329,20.218
52.167,109.78,24.063,21.935
52.767,109.97,21.525,19.525
52.533,111.55,21.308,20.093
52.026,113.31,27.14,24.193
52.65,115.17,25.418,23.19
52.233,117.7,23.848,22.575
51.683,100.98,20.05,18.415
51.808,107.44,24.795,22.877
51.1,106.65,23.347,22.025
51.317,108.87,22.155,20.985
51.35,110.47,22.901,21.878
51.35,112.47,23.345,21.708
51.1,114.52,25.555,22.757
51.867,116.03,24.327,22.481
51.317,119.62,24.599,22.838
50.367,106.45,22.618,21.901
50.367,108.75,24.655,21.941
49.567,111.97,22.001,21.199
50.267,113.27,23.7,22.072
50.95,115.58,29.334,24.262
50.4,116.52,23.647,21.995
50.917,117.93,21.921,21.218
50.333,119.07,24.211,23.334
49.833,118.38,25.319,23.517
58.617,125.37,22.733,20.812
59.183,135.15,27.703,24.946
59.367,143.2,21.51,18.55
57.767,130.9,25.484,23.932
56.283,131.13,25.826,21.927
56.45,138.15,20.038,19.308
54.833,137.53,24.019,21.171
54.717,128.87,24.073,23.462
53.467,125.82,27.373,24.585
53.7,127.3,24.6,24.107
53.067,132.93,23.73,22.762
53.05,136.03,27.284,25.123
52.783,126,27.511,25.111
52.35,129.92,27.248,25.121
52.417,136.5,29.158,26.059
52.283,135.8,28.369,26.122
52.383,140.47,27.228,24.527
51.983,127.65,26.752,25.13
51.45,128.12,25.96,24.86
51.633,133.27,27.939,24.768
52.267,133.98,22.074,20.273
51.417,135.08,27.559,26.012
51.2,136.8,28.779,26.849
50.917,128.47,29.461,24.833
50.783,129.33,28.134,24.788
50.867,132.25,26.49,24.892
50.433,131.02,26.63,25.424
50.067,132.13,25.361,23.778
49.617,128.65,26.936,25.734
49.417,130.08,29.513,26.224
49.4,133.23,30.425,26.729
49.933,134.63,29.122,25.687
49.45,136.57,26.954,26.047
49,131.08,27.167,25.119
47.733,130.97,28.726,27.369
48.733,132.95,26.559,25.786
48.617,133.83,28.409,26.276
48.528,135.19,27.66,26.463
48.6,137.05,25.816,25.074
47.667,136.18,28.738,26.353
47.6,138.4,24.785,24.403
46.8,134.27,26.415,25.809
46.533,135.32,29.241,27.057
46.533,138.33,24.461,23.275
45.867,133.73,26.151,25.823
45.1,133.5,26.267,25.95
45,136.6,25.194,24.379
45.217,131.98,27.028,26.553
44.4,131.38,26.673,25.716
44.717,132.07,29.582,26.913
44.15,133.87,27.771,26.166
44.367,135.85,24.629,23.904
43.117,131.93,25.852,25.452
42.65,130.8,26.355,25.582
43.967,133.07,25.854,25.326
43.15,133.02,27.54,25.443
42.9,133.9,24.72,24.085
52.217,141.63,22.603,20.723
51.917,143.13,22.694,21.94
50.9,142.17,22.803,21.704
50.05,142.17,23.816,21.873
50.4,143.77,23.465,22.105
49.217,143.1,22.676,21.814
47.983,142.2,23.313,22.302
47.05,142.05,23.291,22.66
46.889,142.72,25.7,24.088
44.017,145.87,23.534,22.009
50.683,156.13,18.838,17.11
56.317,160.83,22.968,21.787
56.217,162.72,20.812,18.74
54.117,159.98,21.642,19.703
53.168,158.45,23.421,21.326
52.867,158.65,20.235,19.395
51.483,156.48,19.902,18.505
55.2,165.98,16.645,15.2
52.108,23.898,25.059,24.092
52.117,26.117,25.633,24.433
52.217,27.867,25.537,24.621
51.95,29.167,24.234,23.436
52.527,31.017,25.953,24.415
51.283,26.617,25.877,24.225
51.467,31.25,26.348,24.353
50.833,24.317,25.079,24.164
51.233,33.2,26.625,24.255
50.85,34.667,26.865,24.031
50.607,26.142,25.17,24.006
50.167,27.033,25.138,23.943
50.233,28.733,25.197,24.125
50.402,30.451,26.275,24.51
50.345,30.895,25.416,24.686
50,33.017,25.777,24.327
49.813,23.956,24.781,23.622
49.533,25.667,24.558,23.354
49.433,26.983,26.482,23.529
49.667,31,25.67,24.444
49.6,34.55,24.486,23.94
49.233,28.6,24.748,23.317
48.767,30.233,27.298,24.702
48.633,22.267,26.563,25.17
48.367,25.9,26.691,24.399
48.45,27.783,28.903,25.538
48.517,32.2,25.034,24.006
47.85,30.267,27.639,24.407
48.033,33.217,25.565,24.38
47.017,28.983,26.495,24.327
46.427,30.676,27.955,26.747
46.633,32.567,27.016,25.611
45.517,32.7,28.283,26.798
44.683,34.133,27.815,25.586
45.4,36.417,29.183,26.326
51.767,36.167,24.998,23.486
51.814,39.23,25.453,23.933
51.55,43.15,25.751,24.33
51.565,46.047,24.899,23.931
51.367,48.3,26.004,24.199
50.417,41.05,25.347,23.895
49.925,36.29,24.482,23.651
49.933,40.567,27.684,25.413
49.567,42.75,25.889,24.176
50.067,45.367,24.497,23.737
50.15,48.55,25.572,24.481
49.183,37.3,26.681,25.047
48.6,34.967,26.693,25.003
48.35,41.867,28.905,24.302
48.783,44.346,24.197,23.688
48.217,46.733,25.262,24.832
47.867,35.316,28.974,25.287
47.9,48.8,26.429,25.37
47.033,37.5,27.734,26.645
47.25,39.817,26.223,25.868
46.033,38.15,28.475,27.665
45.85,40.083,30.477,26.478
45.917,43.35,27.505,25.928
46.367,44.333,26.463,25.382
46.283,47.983,28.654,27.624
45.035,39.171,28.951,26.952
52.217,57.4,22.951,21.318
51.883,66.333,23.23,22.526
51.817,68.367,23.992,22.411
52,70.95,23.293,22.122
51.151,51.543,26.492,25.08
51.796,55.457,25.672,24.728
51.617,69.8,22.838,21.98
51.022,71.467,24.536,22.856
50.25,52.567,25.788,24.877
50.246,57.207,25.447,23.924
50.2,51.167,27.946,25.604
49.671,73.334,23.61,21.53
49.05,51.867,28.168,25.549
49.067,54.683,25.579,23.837
49.15,57.117,24.615,23.429
48.85,72.867,25.007,22.596
48.633,58.5,23.821,22.533
47.8,67.717,24.637,22.779
46.783,61.667,27.927,25.801
46.8,75.083,26.777,24.778
45.767,62.117,27.408,25.696
45.4,56.117,28.446,25.936
45.5,64.083,26.228,24.744
45.25,67.067,26.731,24.376
52.195,77.074,25.383,23.837
52.25,79.183,25.996,24.116
52.017,80.367,24.486,23.528
51.5,81.217,25.955,24.286
51.15,82.2,24.383,23.167
51.433,86,23.944,23.218
52.25,87.117,25.208,23.904
51.717,94.5,24.292,21.808
50.867,78.35,25.036,23.593
50.417,80.3,24.844,23.97
50.333,83.55,22.879,21.905
49.217,81.217,23.499,22.491
49.2,84.517,25.143,23.723
48.75,82.367,25.232,22.714
47.117,81.617,25.455,23.756
44.167,80.067,24.802,24.046
43.233,76.933,23.713,22.987
42.833,75.283,24.75,23.174
41.433,76,18.193,16.882
41.883,78.233,8.1318,7.6272
44.1,39.033,28.05,27.407
44.983,41.117,26.578,25.871
44.225,43.082,26.491,24.892
44.783,44.133,28.683,25.828
44.4,46.55,27.942,27.024
43.45,39.957,27.961,27.303
43.033,44.683,25.776,23.966
42.267,42.633,30.101,28.204
42.35,44.7,24.806,22.508
43,47.5,29.427,27.573
41.61,41.6,27.823,26.792
41.667,46.65,27.485,25.322
40.717,46.417,28.331,27.065
40.468,50.047,32.234,30.412
38.733,48.833,29.971,29.337
43.86,51.092,30.726,29.52
44.767,65.533,29.709,25.702
43.083,58.933,26.899,26.105
43.15,64.333,26.554,25.233
43.267,68.217,24.909,23.781
43.7,73.783,25.895,24.46
42.967,54.117,25.785,25.293
42.95,59.817,30.163,28.579
42.45,59.617,28.919,27.94
42.85,71.3,23.121,22.27
42.517,72.217,22.515,21.097
42.85,74.533,25.134,24.276
41.033,57.767,28.771,27.995
41.833,59.983,28.438,27.327
41.567,60.567,27.829,27.137
41.75,62.467,28.118,27.075
41.733,64.617,26.35,24.553
41.367,68,27.281,26.853
41.258,69.281,26.198,25.1
41.9,70.367,21.375,20.016
40.033,52.983,30.862,28.284
40.55,65.683,25.028,24.198
40.117,67.833,27.607,26.561
40.817,68.683,30.029,28.47
40.983,71.583,29.006,26.069
40.917,72.95,24.128,23.252
40.367,71.75,27.118,26.153
39.25,55.517,29.007,27.673
39.317,58.6,28.773,27.517
39.717,64.617,25.527,25.083
39.083,63.6,28.23,26.633
39.701,66.984,24.905,23.846
37.467,53.967,32.712,30.005
38.983,56.283,30.156,28.926
38.083,62.8,26.533,25.573
38.467,64.367,28.72,26.552
38.8,65.717,29.237,27.846
38.543,68.825,27.291,25.846
37.987,58.361,26.914,25.748
37.6,62.183,27.977,25.988
37.833,65.2,28.994,27.156
37.817,68.783,28.052,27.37
37.5,71.5,22.678,20.459
36.533,61.217,25.857,24.664
35.283,62.35,23.349,22.633
37.021,41.191,27.39,26.681
36.5,40.75,30.002,30.002
35.533,35.767,29.796,28.71
35.401,35.949,29.886,28.919
35.117,36.75,29.46,26.635
34.557,38.317,29.781,26.241
34.817,36.133,29.865,26.859
33.412,36.516,28.028,25.648
33.821,35.488,29.743,29.072
33.817,35.85,24.328,23.998
34.45,35.8,29.848,28.913
32.809,35.043,29.142,28.214
32.011,34.887,28.815,28.133
29.94,34.936,26.654,25.63
29.561,34.96,29.469,27.947
32.539,38.195,30.178,27.845
32.55,35.85,27.792,26.281
32.161,37.149,28.368,27.244
32.356,36.259,27.815,25.865
31.973,35.992,25.2,24.507
31.723,35.993,27.238,25.464
31.033,35.467,32.41,30.615
30.167,35.783,27.033,24.031
29.612,35.018,30.317,29.414
31.693,38.731,23.766,23.009
30.907,41.138,27.754,26.113
31.412,37.279,27.383,26.178
29.785,40.1,23.733,22.563
29.626,43.491,28.387,26.163
28.335,46.125,30.582,28.287
28.365,36.619,23.962,23.33
27.901,45.528,29.355,28.403
27.438,41.686,22.278,21.829
26.199,36.476,33.685,31.951
26.3,43.767,27.744,25.635
26.265,50.152,36.547,33.892
25.285,49.485,34.865,32.396
24.553,39.705,27.381,26.474
24.958,46.699,26.23,24.596
24.71,46.725,26.597,25.285
24.144,38.063,34.672,32.683
29.227,47.969,32.406,31.585
38.427,44.974,22.903,22.034
38.134,46.235,21.631,20.81
37.668,45.069,22.678,21.857
37.467,49.467,30.338,28.532
37.325,49.606,30.309,28.561
37.493,57.308,26.036,24.049
36.774,48.359,21.609,19.82
36.24,50.047,23.508,22.332
36.91,50.68,28.801,28.328
36.717,52.65,29.402,28.767
36.909,54.401,30.075,29.283
36.417,54.95,22.878,20.992
37.067,58.5,22.186,21.453
36.168,57.595,26.365,23.381
36.235,59.641,24.547,23.483
35.247,47.009,20.612,19.576
35.689,51.313,23.749,23.405
35.591,53.495,25.439,23.311
35.267,59.217,20.566,19.69
35.2,58.467,22.941,21.28
34.346,47.158,20.839,20.305
34.138,49.847,23.915,20.718
33.433,48.283,21.51,21.059
33.895,51.577,25.456,24.143
32.297,50.842,17.734,16.796
32.898,59.266,22.377,19.528
31.337,48.762,32.411,30.488
31.183,52.667,19.227,17.36
31.905,54.277,20.791,20.032
30.371,48.228,32.699,31.407
30.274,56.951,20.373,19.321
29.539,52.589,23.37,22.126
29.233,56.567,22.52,19.463
29.084,58.45,24.596,23.623
